user_id,transaction_date,region,product_category,sale_amount,city,age,subscription,email,username,price,store_id,raw_timestamp,status
1022,2024-08-04,East,Electronics,3192.28,Pune,24,Standard,user1476@example.com,user1476,3192.28,3,2024-08-04 20:46:23,
1065,2024-08-27,West,Grocery,4595.19,Jaipur,55,Basic,user1477@example.com,user1477,4595.19,8,2024-08-27 19:28:26,
1153,2024-06-28,West,Furniture,3522.4,Hyderabad,43,Standard,user1478@example.com,user1478,3522.4,12,2024-06-28 21:31:11,
1048,2024-03-11,North,Sports,2560.79,Delhi,39,Basic,user1479@example.com,user1479,2560.79,14,2024-03-11 10:28:13,
1004,2024-08-15,East,Sports,4315.18,Jaipur,58,Basic,user1480@example.com,user1480,,14,2024-08-15 23:19:56,
1155,2024-02-02,South,Grocery,156.89,Kolkata,56,Basic,user1481@example.com,user1481,,9,2024-02-02 14:36:39,
1180,2024-12-17,North,Grocery,1415.21,Delhi,56,Standard,user1482@example.com,user1482,1415.21,15,2024-12-17 19:54:36,Completed
1147,2024-08-22,East,Grocery,3678.73,Pune,24,Basic,user1483@example.com,user1483,3678.73,1,2024-08-22 16:40:21,Pending
1148,2024-06-10,East,Sports,4040.71,Jaipur,28,Premium,user1484@example.com,user1484,4040.71,6,2024-06-10 00:50:38,Pending
1071,2024-08-22,North,Sports,3029.06,Kolkata,52,Premium,user1485@example.com,user1485,,12,2024-08-22 01:25:25,
1053,2024-04-23,East,Electronics,1682.91,Kolkata,52,Standard,user1486@example.com,user1486,1682.91,16,2024-04-23 00:35:56,Pending
1054,2024-10-10,East,Electronics,789.42,Kolkata,41,Premium,user1487@example.com,user1487,789.42,12,2024-10-10 11:26:55,
1199,2024-12-13,North,Furniture,135.57,Jaipur,42,Basic,user1488@example.com,user1488,135.57,19,2024-12-13 12:06:37,Completed
1224,2024-10-04,North,Grocery,2271.69,Kolkata,48,Standard,user1489@example.com,user1489,,17,2024-10-04 21:54:57,Pending
1082,2024-07-31,West,Electronics,3173.57,Jaipur,25,Premium,user1490@example.com,user1490,3173.57,10,2024-07-31 20:51:02,Pending
1067,2024-11-03,South,Clothing,3343.06,Pune,43,Basic,user1491@example.com,user1491,3343.06,13,2024-11-03 19:02:25,Completed
1064,2024-02-29,South,Grocery,727.79,Kolkata,29,Premium,user1492@example.com,user1492,727.79,20,2024-02-29 10:58:22,Completed
1169,2024-04-30,North,Grocery,3975.98,Jaipur,48,Basic,user1493@example.com,user1493,3975.98,11,2024-04-30 06:59:40,Pending
1114,2024-11-03,West,Furniture,2695.17,Bengaluru,23,Premium,user1494@example.com,user1494,2695.17,7,2024-11-03 13:20:10,Completed
1085,2024-12-25,East,Grocery,682.24,Mumbai,22,Standard,user1495@example.com,user1495,682.24,5,2024-12-25 19:03:00,
1237,2024-09-10,North,Sports,3230.56,Pune,40,Standard,user1496@example.com,user1496,3230.56,18,2024-09-10 05:27:49,Pending
1087,2024-04-02,East,Clothing,742.72,Mumbai,43,Premium,user1497@example.com,user1497,742.72,12,2024-04-02 18:42:19,
1043,2024-08-17,West,Sports,4265.81,Jaipur,56,Premium,user1498@example.com,user1498,,9,2024-08-17 02:03:21,Pending
1117,2024-07-06,East,Clothing,2219.88,Hyderabad,36,Premium,user1499@example.com,user1499,2219.88,4,2024-07-06 20:13:22,Pending
1297,2024-06-02,South,Furniture,1336.79,Pune,31,Premium,user1500@example.com,user1500,1336.79,18,2024-06-02 22:51:36,Completed
1113,2024-04-09,South,Electronics,4375.54,Delhi,33,Standard,user1501@example.com,user1501,,6,2024-04-09 03:33:13,Pending
1019,2024-09-19,East,Sports,388.17,Bengaluru,52,Basic,user1502@example.com,user1502,388.17,18,2024-09-19 15:32:34,Pending
1094,2024-06-10,East,Electronics,2253.59,Jaipur,60,Premium,user1503@example.com,user1503,2253.59,16,2024-06-10 21:04:20,
1025,2024-02-21,West,Clothing,2153.04,Jaipur,35,Basic,user1504@example.com,user1504,2153.04,15,2024-02-21 16:36:55,
1193,2024-03-24,West,Clothing,1161.2,Delhi,55,Standard,user1505@example.com,user1505,1161.2,14,2024-03-24 18:51:25,Pending
1174,2024-01-27,West,Electronics,605.22,Pune,39,Basic,,user1506,605.22,8,2024-01-27 19:37:36,
1174,2024-03-24,South,Sports,1488.02,Hyderabad,36,Basic,user1507@example.com,user1507,1488.02,17,2024-03-24 03:45:05,Pending
1234,2024-10-25,North,Grocery,1676.54,Jaipur,51,Premium,user1508@example.com,user1508,1676.54,19,2024-10-25 11:28:10,Completed
1091,2024-03-14,South,Sports,3065.55,Kolkata,58,Premium,user1509@example.com,user1509,3065.55,18,2024-03-14 02:28:47,Completed
1231,2024-02-11,North,Sports,2669.15,Jaipur,39,Premium,user1510@example.com,user1510,2669.15,7,2024-02-11 14:00:59,Pending
1254,2024-03-22,West,Electronics,952.01,Mumbai,31,Standard,user1511@example.com,user1511,952.01,18,2024-03-22 16:25:33,Completed
1041,2024-10-22,West,Clothing,4729.04,Mumbai,19,Standard,user1512@example.com,user1512,4729.04,19,2024-10-22 07:39:31,
1085,2024-02-23,West,Clothing,1612.33,Bengaluru,45,Standard,user1513@example.com,user1513,1612.33,12,2024-02-23 14:29:36,Completed
1160,2024-09-15,South,Electronics,3855.57,Delhi,26,Standard,user1514@example.com,user1514,3855.57,4,2024-09-15 17:48:01,Completed
1294,2024-05-03,East,Sports,671.97,Bengaluru,37,Premium,user1515@example.com,user1515,671.97,4,2024-05-03 18:05:00,Completed
1218,2024-01-22,North,Sports,3998.13,Hyderabad,25,Premium,user1516@example.com,user1516,3998.13,5,2024-01-22 18:03:44,Pending
1108,2024-08-24,North,Sports,2506.14,Bengaluru,26,Basic,user1517@example.com,user1517,2506.14,17,2024-08-24 06:25:04,
1205,2024-10-17,East,Sports,348.75,Jaipur,52,Basic,user1518@example.com,user1518,,14,2024-10-17 07:13:22,Completed
1187,2024-11-20,East,Electronics,3270.77,Kolkata,42,Premium,user1519@example.com,user1519,3270.77,12,2024-11-20 09:28:42,Pending
1059,2024-02-21,South,Sports,260.81,Pune,33,Basic,user1520@example.com,user1520,260.81,6,2024-02-21 12:18:15,
1215,2024-11-28,North,Furniture,1510.18,Bengaluru,34,Basic,user1521@example.com,user1521,1510.18,14,2024-11-28 12:26:00,Completed
1017,2024-02-23,North,Furniture,1707.07,Hyderabad,37,Basic,,user1522,1707.07,12,2024-02-23 19:44:29,Completed
1019,2024-04-06,West,Furniture,2477.55,Jaipur,27,Basic,user1523@example.com,user1523,2477.55,17,2024-04-06 21:35:34,Completed
1134,2024-11-20,South,Electronics,2667.9,Pune,38,Premium,user1524@example.com,user1524,2667.9,19,2024-11-20 08:43:17,Completed
1214,2024-09-10,West,Sports,909.82,Kolkata,35,Standard,user1525@example.com,user1525,909.82,11,2024-09-10 12:16:44,Pending
1057,2024-12-27,North,Sports,3755.65,Kolkata,49,Premium,user1526@example.com,user1526,3755.65,1,2024-12-27 07:53:53,
1217,2024-10-10,West,Grocery,4203.76,Kolkata,20,Premium,user1527@example.com,user1527,4203.76,17,2024-10-10 17:07:50,
1033,2024-09-16,South,Grocery,3276.9,Pune,32,Standard,user1528@example.com,user1528,3276.9,16,2024-09-16 15:13:35,Pending
1007,2024-05-08,West,Sports,111.66,Jaipur,30,Standard,user1529@example.com,user1529,111.66,1,2024-05-08 03:14:45,Completed
1279,2024-03-06,North,Furniture,4850.95,Mumbai,59,Premium,user1530@example.com,user1530,4850.95,3,2024-03-06 12:08:22,
1017,2024-11-30,East,Electronics,1379.23,Mumbai,21,Standard,user1531@example.com,user1531,1379.23,9,2024-11-30 11:28:29,Completed
1289,2024-04-20,East,Sports,3234.07,Bengaluru,57,Basic,user1532@example.com,user1532,,5,2024-04-20 05:17:23,Completed
1141,2024-10-05,South,Furniture,3734.82,Kolkata,54,Basic,user1533@example.com,user1533,3734.82,3,2024-10-05 14:01:37,Pending
1152,2024-03-14,North,Furniture,903.34,Pune,57,Premium,user1534@example.com,user1534,903.34,17,2024-03-14 05:18:00,Pending
1050,2024-12-18,South,Electronics,789.08,Hyderabad,59,Premium,user1535@example.com,user1535,789.08,2,2024-12-18 12:13:03,Completed
1171,2024-05-01,South,Furniture,396.89,Bengaluru,52,Standard,user1536@example.com,user1536,396.89,16,2024-05-01 12:57:51,
1160,2024-01-16,East,Furniture,1701.01,Mumbai,19,Basic,user1537@example.com,user1537,1701.01,7,2024-01-16 01:06:31,Completed
1231,2024-03-28,East,Sports,4074.33,Hyderabad,50,Basic,user1538@example.com,user1538,4074.33,16,2024-03-28 05:05:06,Completed
1095,2024-03-02,North,Clothing,4357.19,Jaipur,44,Premium,user1539@example.com,user1539,4357.19,6,2024-03-02 00:51:52,
1035,2024-08-30,North,Furniture,2064.96,Delhi,32,Basic,user1540@example.com,user1540,2064.96,5,2024-08-30 00:29:16,Completed
1184,2024-03-14,West,Furniture,1744.49,Pune,35,Premium,user1541@example.com,user1541,1744.49,1,2024-03-14 02:41:25,
1139,2024-06-05,South,Furniture,1910.35,Hyderabad,29,Basic,user1542@example.com,user1542,,4,2024-06-05 23:52:28,Completed
1066,2024-08-28,South,Sports,4100.79,Mumbai,26,Basic,user1543@example.com,user1543,4100.79,12,2024-08-28 13:05:41,
1276,2024-06-28,East,Electronics,576.19,Jaipur,52,Standard,user1544@example.com,user1544,576.19,14,2024-06-28 03:24:02,
1207,2024-12-25,South,Clothing,2420.9,Pune,44,Premium,user1545@example.com,user1545,2420.9,2,2024-12-25 09:46:38,Completed
1256,2024-09-26,North,Electronics,2580.3,Kolkata,60,Standard,user1546@example.com,user1546,2580.3,4,2024-09-26 08:19:29,
1016,2024-09-08,East,Electronics,2214.06,Bengaluru,54,Standard,user1547@example.com,user1547,,7,2024-09-08 09:39:54,Pending
1065,2024-04-11,North,Sports,2213.38,Mumbai,50,Premium,user1548@example.com,user1548,2213.38,17,2024-04-11 10:14:17,Pending
1163,2024-05-20,West,Furniture,376.29,Hyderabad,49,Standard,user1549@example.com,user1549,376.29,1,2024-05-20 13:11:09,Pending
1168,2024-01-01,West,Electronics,152.07,Bengaluru,33,Basic,user1550@example.com,user1550,152.07,15,2024-01-01 06:48:13,Completed
1056,2024-11-09,West,Electronics,1298.01,Mumbai,19,Standard,user1551@example.com,user1551,1298.01,13,2024-11-09 00:00:33,
1077,2024-04-30,East,Grocery,3723.71,Pune,54,Standard,user1552@example.com,user1552,3723.71,2,2024-04-30 04:43:31,Pending
1004,2024-10-04,West,Sports,2155.02,Bengaluru,33,Premium,user1553@example.com,user1553,2155.02,19,2024-10-04 23:21:19,
1141,2024-12-16,West,Electronics,3628.91,Bengaluru,23,Premium,user1554@example.com,user1554,3628.91,3,2024-12-16 07:15:27,
1284,2024-11-26,North,Sports,750.53,Kolkata,37,Premium,user1555@example.com,user1555,750.53,9,2024-11-26 11:44:16,
1006,2024-02-05,East,Clothing,2093.72,Jaipur,42,Standard,user1556@example.com,user1556,,19,2024-02-05 11:13:20,
1139,2024-07-26,West,Electronics,339.87,Hyderabad,19,Premium,user1557@example.com,user1557,339.87,3,2024-07-26 13:28:09,
1259,2024-03-18,South,Sports,4616.09,Mumbai,27,Basic,user1558@example.com,user1558,4616.09,17,2024-03-18 04:41:14,Completed
1254,2024-05-14,East,Grocery,1175.64,Hyderabad,30,Basic,user1559@example.com,user1559,1175.64,8,2024-05-14 22:20:57,Pending
1232,2024-01-09,East,Sports,518.77,Delhi,53,Standard,user1560@example.com,user1560,518.77,14,2024-01-09 00:18:05,Completed
1090,2024-11-19,West,Clothing,3344.52,Mumbai,20,Premium,user1561@example.com,user1561,3344.52,2,2024-11-19 10:22:36,Pending
1218,2024-07-28,East,Sports,1249.4,Mumbai,19,Premium,user1562@example.com,user1562,1249.4,6,2024-07-28 00:03:05,Completed
1065,2024-10-17,South,Electronics,1786.7,Hyderabad,34,Standard,,user1563,1786.7,14,2024-10-17 23:59:40,Pending
1166,2024-04-24,North,Clothing,1940.09,Jaipur,59,Premium,user1564@example.com,user1564,,14,2024-04-24 23:58:48,Completed
1153,2024-07-15,West,Clothing,1221.16,Hyderabad,58,Premium,user1565@example.com,user1565,1221.16,5,2024-07-15 00:06:39,Pending
1120,2024-06-28,South,Grocery,2697.05,Jaipur,24,Standard,user1566@example.com,user1566,2697.05,6,2024-06-28 17:26:05,Pending
1231,2024-01-02,South,Grocery,4677.99,Kolkata,43,Premium,user1567@example.com,user1567,4677.99,3,2024-01-02 16:25:54,
1226,2024-07-28,North,Sports,1502.59,Mumbai,60,Premium,user1568@example.com,user1568,1502.59,12,2024-07-28 17:28:32,Completed
1018,2024-07-30,North,Sports,2849.85,Delhi,26,Premium,user1569@example.com,user1569,2849.85,7,2024-07-30 03:51:32,Pending
1027,2024-06-06,South,Sports,804.18,Mumbai,39,Standard,user1570@example.com,user1570,804.18,12,2024-06-06 23:26:56,Completed
1182,2024-05-11,West,Grocery,3316.63,Jaipur,59,Premium,user1571@example.com,user1571,3316.63,20,2024-05-11 18:50:11,Pending
1100,2024-10-06,East,Grocery,1282.93,Bengaluru,32,Basic,user1572@example.com,user1572,1282.93,10,2024-10-06 17:05:33,
1257,2024-04-01,North,Sports,4016.79,Bengaluru,43,Basic,,user1573,4016.79,4,2024-04-01 23:04:33,Completed
1022,2024-04-03,North,Clothing,1020.56,Mumbai,29,Premium,user1574@example.com,user1574,1020.56,13,2024-04-03 02:10:52,Completed
1159,2024-11-08,West,Furniture,2508.52,Hyderabad,59,Standard,user1575@example.com,user1575,2508.52,7,2024-11-08 23:33:27,Completed
1031,2024-12-23,South,Sports,4148.96,Mumbai,23,Premium,,user1576,4148.96,1,2024-12-23 06:06:38,Completed
1152,2024-08-31,South,Electronics,2968.99,Hyderabad,53,Basic,user1577@example.com,user1577,2968.99,13,2024-08-31 03:15:06,Completed
1181,2024-12-16,West,Sports,1328.93,Jaipur,58,Basic,user1578@example.com,user1578,1328.93,12,2024-12-16 22:39:48,Completed
1061,2024-02-09,East,Clothing,2674.04,Mumbai,48,Premium,user1579@example.com,user1579,2674.04,15,2024-02-09 06:28:21,
1001,2024-08-29,West,Furniture,2366.34,Mumbai,45,Premium,user1580@example.com,user1580,2366.34,20,2024-08-29 04:49:29,Pending
1079,2024-03-07,South,Clothing,2431.55,Pune,30,Basic,user1581@example.com,user1581,2431.55,15,2024-03-07 06:43:38,Pending
1286,2024-02-24,North,Sports,123.88,Pune,41,Basic,user1582@example.com,user1582,123.88,2,2024-02-24 00:11:51,Completed
1086,2024-11-29,North,Furniture,4002.09,Bengaluru,29,Premium,user1583@example.com,user1583,4002.09,19,2024-11-29 08:42:55,Completed
1196,2024-11-04,North,Grocery,1334.93,Mumbai,42,Basic,user1584@example.com,user1584,1334.93,14,2024-11-04 21:48:24,
1060,2024-05-05,North,Furniture,492.74,Mumbai,44,Basic,user1585@example.com,user1585,,1,2024-05-05 18:54:58,Pending
1004,2024-04-21,North,Furniture,1446.24,Hyderabad,25,Standard,user1586@example.com,user1586,1446.24,5,2024-04-21 06:23:02,Pending
1277,2024-05-29,West,Electronics,1542.07,Bengaluru,56,Premium,user1587@example.com,user1587,1542.07,8,2024-05-29 16:04:14,Completed
1075,2024-02-21,South,Grocery,3612.49,Hyderabad,53,Basic,user1588@example.com,user1588,3612.49,8,2024-02-21 11:58:04,Completed
1168,2024-04-29,West,Electronics,1662.97,Kolkata,35,Basic,user1589@example.com,user1589,1662.97,5,2024-04-29 09:35:05,Pending
1258,2024-10-26,North,Grocery,1271.57,Hyderabad,25,Premium,user1590@example.com,user1590,1271.57,15,2024-10-26 13:54:07,Pending
1168,2024-02-20,North,Sports,2513.87,Jaipur,34,Premium,user1591@example.com,user1591,2513.87,2,2024-02-20 04:14:37,
1236,2024-03-23,West,Furniture,1513.4,Kolkata,41,Basic,user1592@example.com,user1592,1513.4,5,2024-03-23 07:46:24,Completed
1183,2024-02-03,South,Furniture,352.67,Mumbai,41,Basic,user1593@example.com,user1593,352.67,16,2024-02-03 14:06:01,
1117,2024-09-03,East,Electronics,2459.05,Delhi,51,Premium,user1594@example.com,user1594,2459.05,10,2024-09-03 21:46:03,Completed
1154,2024-09-14,East,Grocery,296.56,Jaipur,34,Basic,user1595@example.com,user1595,296.56,5,2024-09-14 10:45:29,Pending
1095,2024-10-11,West,Grocery,2112.27,Mumbai,46,Standard,user1596@example.com,user1596,2112.27,5,2024-10-11 16:53:19,Pending
1034,2024-12-27,South,Grocery,2116.97,Pune,26,Premium,user1597@example.com,user1597,2116.97,17,2024-12-27 06:21:13,Pending
1026,2024-07-27,North,Sports,4596.69,Bengaluru,55,Standard,user1598@example.com,user1598,4596.69,11,2024-07-27 21:44:01,Pending
1120,2024-05-12,West,Sports,4720.77,Delhi,48,Premium,user1599@example.com,user1599,4720.77,11,2024-05-12 00:22:50,
1230,2024-08-07,North,Furniture,3424.97,Bengaluru,46,Premium,user1600@example.com,user1600,3424.97,15,2024-08-07 08:49:00,Pending
1173,2024-06-25,West,Sports,3537.1,Kolkata,51,Basic,user1601@example.com,user1601,,7,2024-06-25 08:10:27,Pending
1066,2024-08-21,West,Furniture,918.43,Bengaluru,24,Premium,user1602@example.com,user1602,918.43,12,2024-08-21 23:13:11,
1250,2024-08-06,West,Grocery,863.69,Delhi,57,Standard,user1603@example.com,user1603,863.69,18,2024-08-06 19:07:31,Pending
1295,2024-10-10,East,Electronics,4185.95,Mumbai,31,Standard,user1604@example.com,user1604,4185.95,1,2024-10-10 07:02:23,Completed
1211,2024-10-18,North,Furniture,3409.11,Kolkata,22,Premium,,user1605,3409.11,3,2024-10-18 17:00:06,Pending
1237,2024-01-10,South,Furniture,2255.96,Jaipur,18,Premium,user1606@example.com,user1606,2255.96,6,2024-01-10 06:51:05,Pending
1234,2024-04-03,South,Sports,1158.19,Kolkata,46,Premium,user1607@example.com,user1607,1158.19,14,2024-04-03 08:58:17,Completed
1284,2024-01-03,West,Grocery,3793.35,Mumbai,28,Basic,user1608@example.com,user1608,3793.35,18,2024-01-03 17:14:36,Pending
1055,2024-12-23,East,Furniture,2336.99,Kolkata,49,Premium,user1609@example.com,user1609,2336.99,19,2024-12-23 19:14:47,Completed
1198,2024-04-23,North,Sports,4094.67,Kolkata,45,Standard,user1610@example.com,user1610,,11,2024-04-23 11:41:03,Completed
1232,2024-03-26,North,Furniture,2961.15,Hyderabad,58,Standard,user1611@example.com,user1611,2961.15,1,2024-03-26 17:41:19,
1279,2024-08-10,South,Grocery,4968.9,Kolkata,19,Premium,,user1612,4968.9,4,2024-08-10 09:52:00,
1087,2024-10-31,West,Clothing,3894.32,Kolkata,33,Standard,user1613@example.com,user1613,3894.32,19,2024-10-31 01:10:11,Completed
1299,2024-04-25,North,Furniture,1273.97,Delhi,33,Basic,user1614@example.com,user1614,1273.97,12,2024-04-25 05:57:10,
1169,2024-06-25,East,Clothing,1454.22,Hyderabad,20,Premium,user1615@example.com,user1615,1454.22,18,2024-06-25 01:07:39,
1145,2024-12-21,East,Furniture,4381.98,Delhi,43,Premium,user1616@example.com,user1616,4381.98,18,2024-12-21 06:39:12,Completed
1177,2024-10-15,East,Electronics,675.31,Jaipur,35,Premium,user1617@example.com,user1617,675.31,15,2024-10-15 23:47:34,Pending
1201,2024-06-09,East,Electronics,633.63,Bengaluru,43,Premium,user1618@example.com,user1618,633.63,19,2024-06-09 19:38:39,Pending
1142,2024-03-22,South,Furniture,2996.72,Hyderabad,23,Standard,user1619@example.com,user1619,2996.72,20,2024-03-22 02:58:00,Completed
1300,2024-03-08,West,Furniture,544.38,Hyderabad,43,Premium,user1620@example.com,user1620,544.38,9,2024-03-08 05:25:28,Pending
1163,2024-03-18,South,Clothing,1946.32,Delhi,19,Standard,user1621@example.com,user1621,1946.32,8,2024-03-18 21:54:32,Completed
1002,2024-10-19,North,Clothing,4379.07,Delhi,28,Standard,user1622@example.com,user1622,4379.07,8,2024-10-19 18:10:42,Pending
1181,2024-01-06,East,Furniture,546.82,Jaipur,33,Standard,user1623@example.com,user1623,546.82,15,2024-01-06 10:06:17,Pending
1236,2024-11-22,East,Clothing,3477.5,Delhi,27,Premium,user1624@example.com,user1624,3477.5,9,2024-11-22 04:16:29,
1164,2024-12-24,East,Electronics,1547.43,Bengaluru,20,Basic,user1625@example.com,user1625,1547.43,19,2024-12-24 17:50:07,Completed
1106,2024-04-30,South,Clothing,521.61,Mumbai,28,Basic,user1626@example.com,user1626,521.61,10,2024-04-30 05:37:37,Pending
1140,2024-01-30,North,Sports,2675.5,Pune,28,Basic,user1627@example.com,user1627,2675.5,16,2024-01-30 16:21:40,Completed
1207,2024-03-29,North,Grocery,2437.16,Kolkata,28,Basic,user1628@example.com,user1628,2437.16,11,2024-03-29 00:47:32,
1191,2024-02-11,East,Furniture,958.66,Kolkata,24,Standard,user1629@example.com,user1629,958.66,13,2024-02-11 18:25:10,Completed
1153,2024-08-16,East,Sports,3814.37,Hyderabad,18,Premium,user1630@example.com,user1630,3814.37,6,2024-08-16 05:35:26,Completed
1140,2024-02-14,East,Sports,106.65,Hyderabad,59,Basic,user1631@example.com,user1631,,15,2024-02-14 09:36:36,Completed
1068,2024-07-28,North,Electronics,4816.22,Delhi,29,Premium,user1632@example.com,user1632,4816.22,2,2024-07-28 12:00:16,Completed
1118,2024-11-10,West,Sports,1137.05,Delhi,52,Standard,user1633@example.com,user1633,1137.05,15,2024-11-10 02:03:47,Completed
1044,2024-10-30,West,Electronics,2128.37,Pune,27,Basic,,user1634,,13,2024-10-30 07:24:54,Pending
1204,2024-02-26,West,Grocery,4879.3,Bengaluru,36,Premium,user1635@example.com,user1635,4879.3,12,2024-02-26 21:47:26,Completed
1007,2024-10-20,East,Furniture,1393.32,Kolkata,45,Standard,user1636@example.com,user1636,1393.32,4,2024-10-20 10:14:29,Completed
1101,2024-07-29,North,Clothing,3577.13,Jaipur,26,Premium,user1637@example.com,user1637,3577.13,9,2024-07-29 03:00:41,Pending
1059,2024-04-10,South,Grocery,2640.63,Bengaluru,20,Basic,user1638@example.com,user1638,2640.63,9,2024-04-10 14:11:29,
1149,2024-04-02,North,Grocery,4053.82,Kolkata,39,Premium,user1639@example.com,user1639,4053.82,3,2024-04-02 19:02:52,Pending
1289,2024-04-06,East,Electronics,4416.91,Delhi,46,Basic,user1640@example.com,user1640,4416.91,16,2024-04-06 05:19:44,Completed
1112,2024-05-17,North,Furniture,2529.87,Jaipur,46,Standard,,user1641,2529.87,12,2024-05-17 11:27:49,Pending
1274,2024-07-08,East,Grocery,2819.09,Hyderabad,47,Premium,user1642@example.com,user1642,,9,2024-07-08 23:14:24,Completed
1006,2024-01-02,North,Clothing,2434.46,Delhi,23,Basic,user1643@example.com,user1643,2434.46,19,2024-01-02 19:21:14,
1008,2024-01-17,South,Sports,434.38,Mumbai,37,Basic,user1644@example.com,user1644,434.38,4,2024-01-17 18:49:14,Pending
1113,2024-08-21,North,Clothing,1100.78,Hyderabad,42,Premium,user1645@example.com,user1645,,12,2024-08-21 16:58:33,Pending
1131,2024-07-31,South,Furniture,2050.45,Kolkata,22,Basic,user1646@example.com,user1646,2050.45,3,2024-07-31 14:08:43,
1190,2024-09-21,West,Electronics,788.31,Hyderabad,28,Standard,,user1647,788.31,17,2024-09-21 23:38:36,Pending
1171,2024-01-21,South,Electronics,1485.78,Bengaluru,45,Premium,,user1648,1485.78,8,2024-01-21 22:29:41,Pending
1136,2024-08-05,East,Electronics,2011.97,Hyderabad,31,Premium,user1649@example.com,user1649,2011.97,4,2024-08-05 18:32:15,
1069,2024-04-03,South,Grocery,4560.56,Kolkata,23,Standard,user1650@example.com,,4560.56,17,2024-04-03 23:11:26,
1259,2024-08-08,North,Sports,4051.27,Bengaluru,31,Standard,user1651@example.com,user1651,,6,2024-08-08 10:13:32,
1263,2024-12-21,South,Grocery,169.15,Kolkata,58,Basic,user1652@example.com,user1652,169.15,10,2024-12-21 19:55:54,
1070,2024-03-12,West,Clothing,3257.16,Kolkata,22,Standard,user1653@example.com,user1653,3257.16,15,2024-03-12 03:44:29,Completed
1208,2024-07-19,West,Electronics,2040.98,Hyderabad,18,Basic,user1654@example.com,user1654,2040.98,19,2024-07-19 06:11:53,Completed
1260,2024-11-11,East,Grocery,643.99,Hyderabad,38,Premium,user1655@example.com,user1655,643.99,3,2024-11-11 02:43:36,Pending
1003,2024-09-30,North,Sports,1348.95,Jaipur,28,Premium,user1656@example.com,user1656,1348.95,18,2024-09-30 13:52:53,
1120,2024-02-14,North,Clothing,3451.08,Hyderabad,19,Premium,user1657@example.com,user1657,3451.08,20,2024-02-14 21:49:15,Pending
1230,2024-01-14,West,Sports,1732.89,Delhi,18,Basic,user1658@example.com,user1658,1732.89,6,2024-01-14 12:38:11,Pending
1118,2024-10-14,North,Furniture,4068.03,Kolkata,22,Basic,user1659@example.com,user1659,4068.03,16,2024-10-14 16:47:49,
1002,2024-07-16,North,Furniture,3405.11,Hyderabad,51,Standard,user1660@example.com,user1660,3405.11,2,2024-07-16 20:24:41,Completed
1194,2024-11-29,East,Sports,511.11,Bengaluru,20,Premium,user1661@example.com,user1661,,5,2024-11-29 08:56:49,Pending
1152,2024-01-22,East,Electronics,2590.23,Pune,58,Premium,user1662@example.com,user1662,2590.23,17,2024-01-22 14:56:03,Completed
1212,2024-10-08,North,Clothing,4220.11,Mumbai,60,Premium,user1663@example.com,user1663,4220.11,19,2024-10-08 05:41:55,Pending
1289,2024-04-04,North,Electronics,422.55,Bengaluru,55,Standard,user1664@example.com,user1664,422.55,13,2024-04-04 20:41:29,Completed
1087,2024-08-29,West,Sports,213.81,Mumbai,33,Standard,user1665@example.com,user1665,213.81,6,2024-08-29 12:25:08,Pending
1099,2024-12-10,East,Clothing,4025.19,Hyderabad,29,Standard,user1666@example.com,user1666,4025.19,16,2024-12-10 08:17:17,Completed
1041,2024-04-01,North,Furniture,1526.37,Jaipur,31,Basic,user1667@example.com,user1667,1526.37,5,2024-04-01 00:47:47,Completed
1234,2024-07-05,North,Sports,2284.18,Hyderabad,21,Premium,user1668@example.com,user1668,2284.18,15,2024-07-05 07:00:11,Completed
1067,2024-05-30,East,Clothing,258.04,Hyderabad,45,Basic,user1669@example.com,user1669,258.04,18,2024-05-30 07:24:20,Pending
1188,2024-05-22,South,Clothing,4209.98,Pune,27,Premium,user1670@example.com,user1670,4209.98,15,2024-05-22 21:01:15,Pending
1127,2024-09-22,South,Grocery,803.74,Delhi,32,Basic,user1671@example.com,user1671,803.74,15,2024-09-22 11:17:45,
1270,2024-07-27,East,Clothing,2928.31,Bengaluru,60,Premium,user1672@example.com,user1672,2928.31,9,2024-07-27 09:37:04,Completed
1268,2024-07-17,East,Electronics,1949.97,Bengaluru,54,Standard,user1673@example.com,user1673,1949.97,12,2024-07-17 05:10:26,Pending
1079,2024-10-28,East,Furniture,1637.05,Bengaluru,43,Standard,user1674@example.com,user1674,1637.05,15,2024-10-28 23:38:50,
1095,2024-07-09,West,Furniture,1311.29,Pune,34,Standard,user1675@example.com,user1675,1311.29,7,2024-07-09 13:00:19,
1270,2024-04-07,East,Grocery,98.73,Mumbai,36,Basic,user1676@example.com,user1676,,15,2024-04-07 19:05:09,Pending
1075,2024-11-11,North,Furniture,4271.89,Hyderabad,54,Premium,user1677@example.com,user1677,4271.89,7,2024-11-11 23:47:04,
1294,2024-09-10,South,Furniture,214.2,Bengaluru,59,Basic,user1678@example.com,user1678,214.2,6,2024-09-10 10:09:57,
1069,2024-05-31,East,Electronics,2617.02,Kolkata,32,Premium,user1679@example.com,user1679,2617.02,14,2024-05-31 00:21:39,Pending
1052,2024-11-14,South,Furniture,4581.1,Kolkata,52,Premium,user1680@example.com,user1680,4581.1,13,2024-11-14 08:35:57,
1067,2024-01-03,North,Furniture,3158.34,Pune,44,Basic,user1681@example.com,user1681,,19,2024-01-03 02:30:42,Pending
